id;pathology_id;name;type;description;contraindications;created_at
47bee526-9fa0-4f4e-b4e3-13e5da3b5adf;3093cee7-ebd1-42c2-a742-b32d96987710;Dormir bien (7-9 horas diarias);lifestyle;Asegurar un sueño adecuado para la salud general y cardiovascular.;[];2025-12-07 20:30:32.871304+00
7be43ec1-cdd4-488a-87f0-7cfa4572b666;3093cee7-ebd1-42c2-a742-b32d96987710;Limitar o evitar el consumo de cafeína;lifestyle;Reducir o eliminar la ingesta de cafeína para evitar la aceleración de los latidos cardíacos.;[];2025-12-07 20:30:32.989139+00
01aaf5a4-0c0f-4dcc-afdf-ebba8c4a4448;3093cee7-ebd1-42c2-a742-b32d96987710;Limitar o evitar el consumo de alcohol;lifestyle;Reducir o eliminar la ingesta de alcohol, ya que puede afectar las señales eléctricas del corazón.;[];2025-12-07 20:30:33.067467+00
c56c9846-7e8a-48a8-9577-19470f1f6bab;69be6fa4-1cf7-4847-8e53-8590f1ee5935;Crèmes et baumes à lèvres avec écran solaire;lifestyle;Protection des lèvres contre le soleil pour prévenir les poussées, en utilisant une crème d'oxyde de zinc ou un baume à lèvres avec écran solaire.;[];2025-12-07 20:30:34.411496+00
0fda2d7a-c4db-4447-966c-0dae0a1fac7d;69be6fa4-1cf7-4847-8e53-8590f1ee5935;Crèmes hydratantes (pour les lèvres);lifestyle;Application de crèmes hydratantes si les lèvres sont sèches.;[];2025-12-07 20:30:34.505415+00
11ec9bbb-6768-418d-9c2a-82eb77f9cdbd;69be6fa4-1cf7-4847-8e53-8590f1ee5935;Compresse humide et froide;lifestyle;Application d'un linge humide et froid pour soulager les symptômes et aider à éliminer les croûtes.;[];2025-12-07 20:30:34.577638+00
c8122710-dd67-4c08-a9b1-44e1eab00ad9;69be6fa4-1cf7-4847-8e53-8590f1ee5935;Compresse tiède;lifestyle;Application d'un linge tiède sur les ampoules pour soulager la douleur.;[];2025-12-07 20:30:34.646297+00
7b453f56-aafb-4f48-a58f-b1f87b8e648b;69be6fa4-1cf7-4847-8e53-8590f1ee5935;Réduction du stress;lifestyle;Si l'herpès labial est lié au stress, l'utilisation de techniques de relaxation comme les exercices de respiration profonde et la méditation peut être bénéfique.;[];2025-12-07 20:30:35.039423+00
64ad3af8-f200-4fd7-a5ba-1930018e3578;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Reemplazo de líquidos y sales;lifestyle;Reabastecer los líquidos y las sales corporales perdidos a causa de la diarrea. Se recomienda beber agua con electrolitos, jugo o consomé. En casos de malestar estomacal o vómitos, los líquidos pueden administrarse por vía intravenosa.;[];2025-12-07 20:31:04.210902+00
4a2b89f2-6032-481b-a547-797f0ee060e0;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Beber agua;lifestyle;Manera de reponer líquidos. No contiene las sales y los electrolitos necesarios, que deben complementarse con otras bebidas o alimentos.;[];2025-12-07 20:31:04.27223+00
de38ed69-8bb1-4ede-9b43-cce763a3782e;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Beber jugos de fruta (sin jugo de manzana);lifestyle;Una forma de obtener potasio y reponer líquidos. Algunos jugos de fruta, como el de manzana, pueden empeorar la diarrea.;"[""jugo de manzana""]";2025-12-07 20:31:04.331793+00
cfe3d36a-69f9-46cb-b926-3f10ce419d7f;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Comer sopas;lifestyle;Una forma de obtener sodio y reponer líquidos.;[];2025-12-07 20:31:04.389087+00
c8a7252c-1d86-4d8e-af7f-3a78e229a134;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Evitar bebidas alcohólicas y cafeína;lifestyle;Consejo para aliviar los síntomas de la diarrea.;[];2025-12-07 20:31:04.627257+00
171e6ac5-6bb9-4822-b4b4-07b6cfc1a155;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Agregar comidas semisólidas y bajas en fibra progresivamente;lifestyle;Incluye alimentos como galletas saladas, tostadas, huevos, arroz o pollo, a medida que las heces vuelven a la normalidad.;[];2025-12-07 20:31:04.701353+00
7aaa5ae8-0027-4e2a-a1c8-a772d6ee89f4;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Evitar productos lácteos;lifestyle;Evitar el consumo de productos lácteos durante unos días para no agravar la diarrea.;[];2025-12-07 20:31:04.758271+00
9189f5a9-159c-473b-b89c-6a9d9054ada2;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Evitar alimentos grasos;lifestyle;Evitar el consumo de alimentos grasos durante unos días para no agravar la diarrea.;[];2025-12-07 20:31:04.827365+00
0e03766b-aa7f-481a-85d9-766bcee54209;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Evitar alimentos ricos en fibra;lifestyle;Evitar el consumo de alimentos ricos en fibra durante unos días para no agravar la diarrea.;[];2025-12-07 20:31:04.898461+00
28fb3b43-0c91-428f-b678-507f7a393ceb;e0ae875b-17d1-4de1-b3cb-829563d13c5e;Evitar alimentos muy condimentados;lifestyle;Evitar el consumo de alimentos muy condimentados durante unos días para no agravar la diarrea.;[];2025-12-07 20:31:04.95909+00
18ac039f-ab33-42d5-88ec-39de8846d50e;580a7618-b561-4ff1-ac32-140acb75a226;Repos;lifestyle;Reposer et éviter les activités physiques intenses et les sports de compétition pendant la récupération pour éviter de déclencher les symptômes de la péricardite.;[];2025-12-07 20:31:07.744023+00
01944b2d-a9c0-4914-9502-a59225579b8f;580a7618-b561-4ff1-ac32-140acb75a226;Éviter l'activité physique intense;lifestyle;Éviter les activités physiques intenses et les sports de compétition peut déclencher les symptômes de la péricardite. La durée du repos doit être discutée avec un professionnel de la santé.;[];2025-12-07 20:31:07.815964+00
2ac57766-071e-4a39-814b-a357d0a2a399;141c1099-b3de-4ded-acde-5b8ad203d0d2;Repos;lifestyle;Le repos permet de réduire le stress sur l'articulation du genou et de favoriser la récupération.;[];2025-12-07 20:31:14.212618+00
4588dc00-5f86-47e3-ad9c-3b02eff70b32;141c1099-b3de-4ded-acde-5b8ad203d0d2;Éviter les squats profonds;lifestyle;Pendant l'entraînement de musculation, il est conseillé d'éviter les squats profonds pour réduire le stress sur le genou.;[];2025-12-07 20:31:14.455488+00
c89f586a-88de-48d9-b1ea-f2f328f78288;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Changements de couches fréquents;lifestyle;Changer les couches mouillées ou souillées le plus rapidement possible pour maintenir la zone sèche et propre.;[];2025-12-07 20:31:31.020607+00
fd0f6d8a-146d-4afb-80c4-3deca2f431ce;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Laisser circuler l'air sous la couche;lifestyle;Attacher la couche de manière lâche pour permettre la circulation de l'air et éviter les frottements.;[];2025-12-07 20:31:31.61078+00
6f8ff23b-5411-4c45-b9a7-16629b311f6a;141c1099-b3de-4ded-acde-5b8ad203d0d2;Perte de poids;lifestyle;En cas de surpoids, la perte de poids soulage le stress sur les genoux.;[];2025-12-07 20:31:14.585917+00
a622f29f-e547-4bdb-83b2-df25191999fd;141c1099-b3de-4ded-acde-5b8ad203d0d2;Étirements;lifestyle;Promouvoir la flexibilité par des exercices d'étirement doux.;[];2025-12-07 20:31:14.695772+00
302cde1b-3dab-4332-8125-7dcacfa6ff10;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Compresses humides, boules de coton ou lingettes pour bébé (sans alcool ni parfum);lifestyle;Utilisation de matériaux doux pour nettoyer la peau, en évitant les lingettes contenant de l'alcool ou du parfum qui peuvent irriter.;[];2025-12-07 20:31:31.282199+00
8694e184-3fcd-45d9-b7b9-3e3e04890814;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Couches jetables avec gel absorbant;lifestyle;Utiliser des couches jetables contenant un gel absorbant qui aide à éloigner l'humidité de la peau.;[];2025-12-07 20:31:31.842751+00
53a85fa8-835a-4657-8cd8-13cfd1b3d753;141c1099-b3de-4ded-acde-5b8ad203d0d2;Échauffement;lifestyle;Avant de courir ou de faire d'autres exercices, un échauffement d'environ cinq minutes d'activité légère est recommandé.;[];2025-12-07 20:31:14.639264+00
cc3c6802-2a87-45b0-b9d5-41f50f5a36e0;141c1099-b3de-4ded-acde-5b8ad203d0d2;Augmentation progressive de l'activité;lifestyle;Ne pas augmenter brusquement l'intensité ou la durée des entraînements.;[];2025-12-07 20:31:14.751677+00
abf68c92-0eff-4c22-a342-3e46a14a9bab;18688a07-e67f-481e-8767-6e12ebdf62a9;Consommer beaucoup de liquides sans caféine;lifestyle;Boire de l'eau et des jus aide à fluidifier le mucus et à soulager la congestion.;[];2025-12-07 20:31:17.409224+00
5ff06e5a-0917-4af4-bb50-ca25f390259d;b230840a-033d-43d8-846c-82d58a7f459b;Calcul des glucides, lipides et protéines;lifestyle;Gestion de l'alimentation en surveillant la quantité de glucides, de lipides et de protéines consommés pour aider à contrôler la glycémie.;[];2025-12-07 20:31:25.757835+00
89be6056-c9b3-4dd7-859e-09fc64c9fe84;b230840a-033d-43d8-846c-82d58a7f459b;Alimentation saine;lifestyle;Adopter un régime alimentaire équilibré et nutritif pour soutenir la santé générale et aider à la gestion de la glycémie.;[];2025-12-07 20:31:25.863749+00
bf7f317d-42f0-48fb-a302-f8ca8e24564f;573aff0e-ef39-4a25-aa8c-238bf382d088;Livres et ressources sur la démence et le vieillissement sain;lifestyle;Ressources éducatives telles que 'Day to Day: Living With Dementia' et 'Mayo Clinic on Healthy Aging' pour soutenir les patients et les familles. Également des 'Produits pour la vie autonome'.;[];2025-12-07 20:31:31.465168+00
629f4467-7d26-44fe-9829-8392c598a02e;141c1099-b3de-4ded-acde-5b8ad203d0d2;Chaussures appropriées;lifestyle;Porter des chaussures bien ajustées et conçues pour l'activité pratiquée.;[];2025-12-07 20:31:14.804458+00
bf557d02-3eff-4fd4-8555-2481caad3946;18688a07-e67f-481e-8767-6e12ebdf62a9;Prendre du miel;lifestyle;Prendre deux cuillères à café de miel avant de dormir peut aider à soulager la toux.;[];2025-12-07 20:31:17.597445+00
aa47563c-dead-41ea-b99d-8c9354803b75;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Lavage des mains après le changement de couche;lifestyle;Se laver soigneusement les mains après chaque changement de couche pour prévenir la propagation des bactéries ou des levures.;[];2025-12-07 20:31:31.544758+00
f62d4e96-25fa-4268-8dd3-b2fd8f8fbb06;b230840a-033d-43d8-846c-82d58a7f459b;Exercice régulier pour maintenir un poids sain;lifestyle;Pratiquer une activité physique régulière pour maintenir un poids corporel sain, ce qui est bénéfique pour le contrôle de la glycémie et la santé globale.;[];2025-12-07 20:31:25.918154+00
eea1f546-47d0-49eb-8068-67e6af1f6cc7;0c531ede-5076-4d5c-8dfc-6a0779875046;Éviter les produits en latex;lifestyle;La prévention est essentielle. Éviter tout contact direct avec des produits en latex naturel, tels que les gants en latex, les préservatifs en latex et les ballons.;[];2025-12-07 20:31:27.734282+00
0f2733f6-97f7-4073-84bb-05983f14721c;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Sécher doucement la peau par tapotement avec une serviette propre;lifestyle;Puis-tapoter la peau avec une serviette propre pour la sécher, plutôt que de frotter. Alternativement, laisser sécher à l'air libre.;[];2025-12-07 20:31:31.406789+00
8e75e0f5-20e7-4b39-adbb-184d88e61aad;573aff0e-ef39-4a25-aa8c-238bf382d088;Conseils de prévention de la démence;lifestyle;Mention d'un podcast sur la prévention de la démence, suggérant des stratégies de style de vie pour réduire le risque. Cet article ne détaille pas ces conseils.;[];2025-12-07 20:31:31.528923+00
a221b6b2-b97c-4116-b0e4-fe6173b6e796;0c531ede-5076-4d5c-8dfc-6a0779875046;Éviter l'inhalation de particules de latex;lifestyle;Éviter les environnements où des particules de latex peuvent être en suspension dans l'air, notamment lorsque des gants en latex sont retirés.;[];2025-12-07 20:31:27.793135+00
65cb9c35-da3e-44f6-98fe-055fa5755f69;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Lavage à l'eau chaude lors du changement de couche;lifestyle;Rincer les fesses du bébé avec de l'eau tiède lors de chaque changement de couche, en utilisant un lavabo, une baignoire ou un biberon.;[];2025-12-07 20:31:31.220287+00
6e023ea2-82e4-4bb1-8e72-c69b3ff1a2d2;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Faire des pauses sans couche;lifestyle;Permettre au bébé de passer du temps sans couche pour exposer la peau à l'air et favoriser le séchage naturel.;[];2025-12-07 20:31:31.685526+00
69e91b77-a230-4db7-920d-e9b204bf167f;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Séchage à l'air;lifestyle;Exposer la peau affectée à l'air libre pour favoriser le séchage et la guérison.;[];2025-12-07 20:31:30.961271+00
acffbc19-1051-4211-a1d7-1b563bcc7099;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Savon ou nettoyant doux (avec de l'eau);lifestyle;Utilisation d'un savon doux ou d'un nettoyant avec de l'eau pour le nettoyage si nécessaire.;[];2025-12-07 20:31:31.34565+00
6a3f3748-420a-4fa2-b917-d359b976c816;ad2dcbbe-cc8c-46e8-9e24-e42cea0dd81c;Éviter la poudre de talc;lifestyle;Ne pas utiliser de poudre de talc sur la peau du bébé.;[];2025-12-07 20:31:31.462855+00
05387ae5-b22a-44cf-9164-2b9ccd66494b;400c6f04-2481-4556-aaa3-8b1f7ce0599d;Améliorer les habitudes sexuelles;lifestyle;Des recommandations peuvent être faites concernant les habitudes sexuelles pour améliorer les chances de conception.;[];2025-12-07 20:32:06.687852+00
09a8f4d0-8594-46ae-afd5-5734d44f5160;aca880bd-37b2-49e5-b15d-4bf17ab47623;Changements dans le style de vie;lifestyle;Conseils pratiques et modifications des habitudes quotidiennes pour aider à gérer l'énurésie nocturne. Inclut la patience et la compréhension parentale.;[];2025-12-07 20:32:14.098066+00
2eeaf3c2-e0b9-4c49-a1de-246dec0a3d8b;cae11fc8-38a4-49be-b5be-e4cc58e024e5;Repos;lifestyle;Se reposer autant que possible pour aider le corps à récupérer.;[];2025-12-07 20:32:26.731429+00
e4a2d63e-7b4b-4649-8422-0487638aeccd;dec1a3ef-f7b9-4f69-b4fd-8f8d3c9dddab;Carbohydrates à action rapide (15-20 grammes);lifestyle;Manger ou boire 15 à 20 grammes de glucides à action rapide pour augmenter rapidement la glycémie. Il s'agit de boissons ou d'aliments sucrés sans protéines ni graisses qui sont facilement convertis en sucre dans l'organisme.;[];2025-12-07 20:32:28.149592+00
dba0b498-fb42-4417-ae63-ddcc0ed9cfd7;dec1a3ef-f7b9-4f69-b4fd-8f8d3c9dddab;Jus de fruits;lifestyle;Boire du jus de fruits pour augmenter la glycémie.;[];2025-12-07 20:32:28.399793+00
0b4e1ccc-9953-41d1-a125-693dbfe12ed8;dec1a3ef-f7b9-4f69-b4fd-8f8d3c9dddab;Soda (régulier);lifestyle;Boire du soda non diététique pour augmenter la glycémie.;[];2025-12-07 20:32:28.482431+00
c96fd472-22b7-4711-8139-a1404efb183c;dec1a3ef-f7b9-4f69-b4fd-8f8d3c9dddab;Miel;lifestyle;Consommer du miel pour augmenter la glycémie.;[];2025-12-07 20:32:28.554344+00
597a6f1d-1ce5-4569-91f3-fe7069298daf;dec1a3ef-f7b9-4f69-b4fd-8f8d3c9dddab;Bonbons sucrés;lifestyle;Manger des bonbons sucrés pour augmenter la glycémie.;[];2025-12-07 20:32:28.658948+00
bce00c63-d1b0-4565-9a6c-d56d92974a43;dec1a3ef-f7b9-4f69-b4fd-8f8d3c9dddab;Changements du régime alimentaire ou de l'exercice;lifestyle;Adapter les habitudes alimentaires ou l'exercice physique pour mieux gérer la glycémie.;[];2025-12-07 20:32:29.484757+00
f7aba47f-16ce-4943-bdf7-a94bbb0bc7d1;7d71520c-5514-4f4b-a4ab-5aaddec85559;Hydratation;lifestyle;Boire beaucoup d'eau et d'autres liquides non caféinés, comme le jus, pour aider à fluidifier les sécrétions et désencombrer les voies respiratoires.;[];2025-12-07 20:32:37.673533+00
d19649b7-9f93-4cc6-b397-e954a22b238c;5db86aea-ed4e-4941-a312-e47a85c0ae50;Éviter les chutes;lifestyle;Stratégies pour réduire le risque de tomber, telles que l'évaluation des risques à domicile, l'amélioration de la vision et de l'équilibre. Aide à prévenir une fracture de la hanche.;[];2025-12-07 20:32:41.339276+00
25a30885-17dd-4339-80e2-4ccd4083fbd0;5db86aea-ed4e-4941-a312-e47a85c0ae50;Consommation de calcium;lifestyle;Apport alimentaire suffisant en calcium pour renforcer les os. Recommandé : 1200 mg/jour pour les hommes et femmes de 50 ans et plus.;[];2025-12-07 20:32:41.434559+00
68fa46c3-6ce0-472f-a4c6-0c443ce616bf;5db86aea-ed4e-4941-a312-e47a85c0ae50;Consommation de vitamine D;lifestyle;Apport alimentaire suffisant en vitamine D pour l'absorption du calcium et la santé osseuse. Recommandé : 600 UI/jour pour les hommes et femmes de 50 ans et plus.;[];2025-12-07 20:32:41.513913+00
206dd29c-e11c-4fdd-91a5-181b1fead7be;5db86aea-ed4e-4941-a312-e47a85c0ae50;Éviter le tabac;lifestyle;Arrêt du tabagisme pour prévenir la réduction de la densité osseuse.;[];2025-12-07 20:32:41.689309+00
6b9e6bf3-a719-4e19-b95d-816574a8c7a7;5db86aea-ed4e-4941-a312-e47a85c0ae50;Évaluation et suppression des dangers à domicile;lifestyle;Retirer les tapis, sécuriser les fils électriques, dégager les meubles et tout obstacle pouvant causer des chutes. S'assurer que les pièces sont bien éclairées.;[];2025-12-07 20:32:41.818329+00
f06a7561-f504-446c-810a-bc994d2377a3;5db86aea-ed4e-4941-a312-e47a85c0ae50;Correction des problèmes nutritionnels (apport en calcium et vitamine D);lifestyle;Assurer un apport suffisant en calcium et vitamine D pour maintenir la densité osseuse, prévenir la perte osseuse et les fractures.;[];2025-12-07 20:32:42.441764+00
4eae07da-7190-4ba2-89ed-93c4310cafdd;791a00dc-9c4a-4067-9ddb-1266de96f526;Maintenir un mode de vie sain;lifestyle;Adopter et maintenir un mode de vie sain, incluant potentiellement des changements alimentaires et de l'exercice, pour prévenir ou retarder l'hypertension ou d'autres problèmes de santé, et pour aider à gérer la pression artérielle élevée.;[];2025-12-07 20:33:11.062761+00
a3ef12ca-5cd8-467d-926d-69b4c564a26c;8b854338-7d69-4a7a-96f5-e07987328686;Gestion du stress et techniques de relaxation;lifestyle;Pratiquer régulièrement des méthodes pour réduire le stress et ses effets sur le corps, comme la méditation ou la respiration profonde. Apprendre à reconnaître les signes de stress et leur impact.;[];2025-12-07 20:33:20.280616+00
2a5ec8ea-362a-4ec1-9826-dc01852d5743;8b854338-7d69-4a7a-96f5-e07987328686;Adhérer au plan de traitement;lifestyle;Suivre de manière cohérente les recommandations médicales et thérapeutiques pour prévenir les rechutes ou l'aggravation des symptômes.;[];2025-12-07 20:33:20.431218+00
f14061ca-94a8-4ea7-b6c5-05eb36778cfc;b72f0e11-6d5b-44e0-91c9-b240ff236412;Arrêt du médicament;lifestyle;Interrompre l'utilisation d'un médicament si celui-ci est la cause probable de la thrombocytopénie.;[];2025-12-07 20:33:21.973363+00
2f816614-cf63-4f6b-b4f5-55febbc1add5;b72f0e11-6d5b-44e0-91c9-b240ff236412;Éviter les activités à risque de blessure;lifestyle;Éviter les activités qui pourraient causer des blessures. Utiliser un équipement de protection et suivre les consignes de sécurité au travail. Éviter les sports de contact et porter un casque pour des activités comme le vélo ou le skateboard.;[];2025-12-07 20:33:22.404614+00
7d3b2bb7-21f2-4b5b-962f-bf54430bcb92;b72f0e11-6d5b-44e0-91c9-b240ff236412;Éviter l'alcool;lifestyle;L'alcool ralentit la production de plaquettes. Il est conseillé d'éviter l'alcool, à moins d'avis contraire d'un professionnel de la santé.;[];2025-12-07 20:33:22.473145+00
7039a1db-d52d-4083-a9ba-d4d695fe9c08;249759c0-4d4b-4316-a6d3-573c4acce524;Éviter l'alcool (en particulier le vin rouge);lifestyle;Conseil visant à réduire la consommation d'alcool, en particulier de vin rouge, pouvant être un déclencheur de maux de tête.;[];2025-12-07 20:33:29.536869+00
64105445-5955-4ba9-92ce-352f08163a4e;249759c0-4d4b-4316-a6d3-573c4acce524;Éviter certains aliments (viandes transformées contenant des nitrites);lifestyle;Conseil alimentaire pour éviter les aliments connus pour déclencher des maux de tête, comme les viandes transformées riches en nitrites.;[];2025-12-07 20:33:29.597271+00
593c58f6-1e8b-4c94-8df3-b82469312a02;249759c0-4d4b-4316-a6d3-573c4acce524;Améliorer la posture;lifestyle;Conseil de maintenir une bonne posture pour prévenir les maux de tête liés à une mauvaise posture.;[];2025-12-07 20:33:29.701065+00
5f3bb939-0927-402e-94d5-71db40a03155;1879f64a-6858-4e82-8509-2b90bfeff209;Établir des priorités dans la vie;lifestyle;Réduire l'anxiété en gérant son temps et son énergie et en se réservant du temps pour les activités appréciées.;[];2025-12-07 20:33:30.00423+00
4007df56-2899-4f72-bd5a-f60007fc471b;f8611cd2-4ac0-4456-b347-8f7e42bbf9be;Soins des plaies (à domicile);lifestyle;Pour une plaie simple et propre, si le dernier vaccin antitétanique date de moins de 10 ans, il est possible de soigner la plaie à la maison.;[];2025-12-07 20:33:31.649056+00
4be7c754-8945-4736-9002-ecccc012451d;59275e0a-4c08-4a73-9f72-48e9dc4405b1;Hydratation;lifestyle;Mesure d'auto-soin essentielle pour prévenir la déshydratation. Boire de petites gorgées fréquentes de liquides comme de l'eau, des boissons gazeuses claires, des bouillons clairs ou des boissons pour sportifs non caféinées. Des solutions de réhydratation orale peuvent être utilisées.;[];2025-12-07 20:33:32.703688+00
42ee52ab-8765-41ac-a692-16b78bf04285;59275e0a-4c08-4a73-9f72-48e9dc4405b1;Arrêt des aliments solides (temporaire);lifestyle;Cesser de manger des aliments solides pendant quelques heures pour laisser l'estomac se reposer.;[];2025-12-07 20:33:32.7619+00
ae029f03-94d9-4a00-a1a1-bfe51e895be1;59275e0a-4c08-4a73-9f72-48e9dc4405b1;Sucer des glaçons;lifestyle;Méthode pour ingérer de petites quantités de liquide de manière progressive.;[];2025-12-07 20:33:32.825505+00
99798d8a-f48a-491b-920e-0474e2c27ae0;59275e0a-4c08-4a73-9f72-48e9dc4405b1;Repos;lifestyle;Se reposer suffisamment car la maladie et la déshydratation peuvent rendre faible et fatigué.;[];2025-12-07 20:33:33.20842+00
26592c08-4e7f-48ac-b01c-f77fb0e8cb2c;59275e0a-4c08-4a73-9f72-48e9dc4405b1;Allaitement ou formule normale (pour nourrissons);lifestyle;Après un épisode de vomissements ou de diarrhée, laisser l'estomac du bébé se reposer pendant 15 à 20 minutes, puis offrir de petites quantités de liquide. Si le bébé est allaité, laisser le téter. Si le bébé est nourri au biberon, offrir une petite quantité de solution de réhydratation orale ou de formule normale (non diluée).;"[""formule diluée""]";2025-12-07 20:33:33.759148+00
aaa51f09-50eb-4787-a9c0-499f8298e763;3e9cb683-408b-444f-8fb6-5de28bd0a330;Apprentissage sur la maladie;lifestyle;S'informer sur sa condition pour prendre des décisions de traitement éclairées.;[];2025-12-07 20:34:19.133613+00
d101a90c-e779-414c-bde3-258a065dd701;08831a18-2020-4439-8ffe-2ba13bde8659;Augmenter l'activité physique;lifestyle;L'exercice peut aider à réduire les problèmes urinaires liés à l'HBP.;[];2025-12-07 20:34:21.884392+00
9d663ee9-9c3d-46f4-bf27-29bb4d099891;f8611cd2-4ac0-4456-b347-8f7e42bbf9be;Couvrir la plaie;lifestyle;Les bandages peuvent garder la plaie propre et empêcher les bactéries nocives d'entrer. Garder la plaie couverte jusqu'à la formation d'une croûte. Ne pas couvrir si la plaie ne peut pas être nettoyée en profondeur et consulter un médecin.;[];2025-12-07 20:34:32.353234+00
1b2f23aa-2fd2-4b31-ab03-3807f411a945;c279c4b3-dc45-4c0d-aad6-e272ec8343a0;Hydratation avant, pendant et après l'exercice;lifestyle;Commencer à s'hydrater la veille d'un exercice intense, boire régulièrement pendant l'activité, et continuer à boire après.;[];2025-12-07 20:34:33.365173+00
d2514e5a-611e-4f2c-ab95-7f45f3f02aa9;fa8665c2-b6d1-46ff-9702-276040557417;Reposer et glacer la zone affectée;lifestyle;Lorsque la douleur au genou apparaît pendant l'exercice, il est conseillé de se reposer et d'appliquer de la glace sur la zone. Il faut éviter les activités qui sollicitent le tendon rotulien tant que le genou n'est pas sans douleur.;[];2025-12-07 20:34:42.255139+00
a0d92a3b-19ee-420e-bb55-5f7c80a2b1b4;59275e0a-4c08-4a73-9f72-48e9dc4405b1;Reprise progressive de l'alimentation;lifestyle;Réintroduire progressivement des aliments fades et faciles à digérer tels que des craquelins, de la soupe, des flocons d'avoine, des nouilles, des bananes et du riz, dès que possible.;[];2025-12-07 20:33:32.894984+00
a75bf1e4-d185-418b-99d3-1f8fcce361a6;59275e0a-4c08-4a73-9f72-48e9dc4405b1;Éviter la caféine;lifestyle;Éviter la consommation de caféine jusqu'à ce que l'état s'améliore.;[];2025-12-07 20:33:32.957321+00
cd86ee4a-f0ce-4395-b751-330e93002ac8;2f8bcaa6-5b00-4a80-9589-b9fc62304719;Prise de médicaments avec de la nourriture;lifestyle;Conseil pour réduire le risque de maux d'estomac lors de la prise d'ISRS.;[];2025-12-07 20:33:50.82405+00
80ff99ff-84bc-485e-86c6-37fed92c606e;08831a18-2020-4439-8ffe-2ba13bde8659;Réduire la consommation de liquides le soir;lifestyle;Ne pas boire une heure ou deux avant le coucher pour éviter les mictions nocturnes.;[];2025-12-07 20:34:21.739646+00
f7dfa83e-73b9-4d9a-9658-23eff213daac;08831a18-2020-4439-8ffe-2ba13bde8659;Planifier des pauses toilettes;lifestyle;Uriner à intervalles réguliers (toutes les quelques heures) pendant la journée, particulièrement utile en cas de besoin fréquent ou urgent.;[];2025-12-07 20:34:22.060266+00
28af2139-3681-4f4b-91f4-ac6c4da8ac7e;c6d9cc53-d607-420a-a8f4-d81a6f875978;Gestion de la maladie hépatique associée à l'alcool;lifestyle;Interventions pour traiter les dommages hépatiques causés par une consommation excessive d'alcool, incluant l'arrêt de l'alcool.;[];2025-12-07 20:34:31.562285+00
3716c47e-6ade-4f40-9a7e-681369c1d1ba;f8611cd2-4ac0-4456-b347-8f7e42bbf9be;Contrôler le saignement;lifestyle;Appliquer une pression directe pour arrêter le saignement d'une plaie.;[];2025-12-07 20:34:32.130759+00
b89fba49-cd71-4a57-b18d-e0cef5ef895d;f8611cd2-4ac0-4456-b347-8f7e42bbf9be;Changer le pansement;lifestyle;Rincer la plaie, appliquer une pommade antibiotique et remplacer le pansement au moins une fois par jour ou chaque fois que le pansement est mouillé ou sale.;"[""Allergie à l'adhésif des bandages""]";2025-12-07 20:34:32.423939+00
8ba8c71f-c872-495d-aa19-7223f09e03a1;c279c4b3-dc45-4c0d-aad6-e272ec8343a0;Augmenter l'apport hydrique par temps chaud ou humide;lifestyle;Boire plus d'eau pour aider à réguler la température corporelle et compenser la perte par la transpiration.;[];2025-12-07 20:34:33.428589+00
b2bd375e-be24-4e62-b4e6-1e9ac56bd577;c279c4b3-dc45-4c0d-aad6-e272ec8343a0;Augmenter l'apport hydrique par temps froid;lifestyle;Boire plus d'eau pour contrer la perte d'humidité due à l'air sec, surtout en haute altitude.;[];2025-12-07 20:34:33.496011+00
0822c6e0-ddf6-4a62-b607-77cbb8ac8028;fa8665c2-b6d1-46ff-9702-276040557417;Renforcement musculaire;lifestyle;Des muscles de la cuisse antérieurs (quadriceps) forts peuvent mieux gérer les contraintes qui peuvent causer la tendinite rotulienne. Des exercices excentriques spécifiques sont recommandés.;[];2025-12-07 20:34:42.401799+00
fac05353-529f-4465-a28a-1befac76f50c;59275e0a-4c08-4a73-9f72-48e9dc4405b1;Éviter l'alcool;lifestyle;Éviter la consommation d'alcool jusqu'à ce que l'état s'améliore.;[];2025-12-07 20:33:33.020431+00
